dt,Hr,Entry Fee,Seats,Rake Percent,Rake,Users,Wager
"July 10, 2018",8,10,2,15.00%,72,30,480
"July 10, 2018",8,10,6,15.00%,654,258,3930
"July 10, 2018",8,25,2,15.00%,24,6,150
"July 10, 2018",8,25,6,15.00%,789,156,4950
"July 10, 2018",8,50,6,15.00%,1599,135,10050
"July 10, 2018",8,100,6,15.00%,3195,111,20100
"July 10, 2018",8,250,6,15.00%,5964,69,38250
"July 10, 2018",8,500,6,12.00%,3960,36,33000
"July 10, 2018",8,1000,6,10.00%,4800,27,48000
"July 10, 2018",8,10000,2,6.00%,3600,6,60000
"July 10, 2018",9,10,2,15.00%,54,24,360
"July 10, 2018",9,10,6,15.00%,798,345,4920
"July 10, 2018",9,25,2,15.00%,24,6,150
"July 10, 2018",9,25,6,15.00%,1968,288,12300
"July 10, 2018",9,50,2,15.00%,45,6,300
"July 10, 2018",9,50,6,15.00%,2025,180,12900
"July 10, 2018",9,100,6,15.00%,6300,228,40200
"July 10, 2018",9,250,6,15.00%,5850,114,38250
"July 10, 2018",9,500,6,12.00%,2880,24,24000
"July 10, 2018",9,1000,6,10.00%,10500,57,102000
"July 10, 2018",9,3000,6,10.00%,1800,6,18000
"July 10, 2018",9,10000,2,6.00%,10800,15,180000
"July 10, 2018",10,10,2,15.00%,69,33,450
"July 10, 2018",10,10,6,15.00%,855,375,5430
"July 10, 2018",10,25,2,15.00%,225,33,1500
"July 10, 2018",10,25,6,15.00%,1959,306,12525
"July 10, 2018",10,50,2,15.00%,90,9,600
"July 10, 2018",10,50,6,15.00%,1959,159,12150
"July 10, 2018",10,100,6,15.00%,7200,240,43800
"July 10, 2018",10,250,6,15.00%,8889,156,55500
"July 10, 2018",10,500,6,12.00%,1080,18,9000
"July 10, 2018",10,1000,2,10.00%,600,6,6000
"July 10, 2018",10,1000,6,10.00%,18000,90,174000
"July 10, 2018",10,3000,2,10.00%,3600,9,36000
"July 10, 2018",10,10000,2,6.00%,14400,15,240000
"July 10, 2018",11,10,2,15.00%,81,36,540
"July 10, 2018",11,10,6,15.00%,1050,444,6540
"July 10, 2018",11,25,2,15.00%,159,39,1050
"July 10, 2018",11,25,6,15.00%,2139,369,13425
"July 10, 2018",11,50,2,15.00%,90,9,600
"July 10, 2018",11,50,6,15.00%,2544,219,16200
"July 10, 2018",11,100,2,15.00%,90,6,600
"July 10, 2018",11,100,6,15.00%,9315,339,55800
"July 10, 2018",11,250,6,15.00%,8100,129,50250
"July 10, 2018",11,500,6,12.00%,3600,36,28500
"July 10, 2018",11,1000,6,10.00%,21600,87,198000
"July 10, 2018",11,3000,6,10.00%,8100,18,81000
"July 10, 2018",11,10000,2,6.00%,25200,21,420000
"July 10, 2018",12,10,2,15.00%,108,48,720
"July 10, 2018",12,10,6,15.00%,978,396,6180
"July 10, 2018",12,25,2,15.00%,339,45,2250
"July 10, 2018",12,25,6,15.00%,2487,411,15750
"July 10, 2018",12,50,2,15.00%,315,27,2100
"July 10, 2018",12,50,6,15.00%,2994,225,18450
"July 10, 2018",12,100,2,15.00%,90,6,600
"July 10, 2018",12,100,6,15.00%,7965,285,49500
"July 10, 2018",12,250,6,15.00%,12489,174,78750
"July 10, 2018",12,500,6,12.00%,3780,45,30000
"July 10, 2018",12,1000,2,10.00%,600,6,6000
"July 10, 2018",12,1000,6,10.00%,20400,84,186000
"July 10, 2018",12,3000,2,10.00%,5400,12,54000
"July 10, 2018",12,3000,6,10.00%,9900,18,99000
"July 10, 2018",12,5000,2,8.00%,4800,6,60000
"July 10, 2018",12,10000,2,6.00%,28800,15,480000
"July 10, 2018",13,10,2,15.00%,81,48,540
"July 10, 2018",13,10,6,15.00%,996,423,6210
"July 10, 2018",13,25,2,15.00%,204,36,1350
"July 10, 2018",13,25,6,15.00%,2385,405,15150
"July 10, 2018",13,50,2,15.00%,225,9,1500
"July 10, 2018",13,50,6,15.00%,3240,264,20550
"July 10, 2018",13,100,2,15.00%,90,6,600
"July 10, 2018",13,100,6,15.00%,7740,303,48300
"July 10, 2018",13,250,6,15.00%,10689,147,65250
"July 10, 2018",13,500,6,12.00%,5040,54,39000
"July 10, 2018",13,1000,6,10.00%,21900,102,204000
"July 10, 2018",13,2000,2,10.00%,2400,9,24000
"July 10, 2018",13,3000,2,10.00%,5400,6,54000
"July 10, 2018",13,3000,6,10.00%,16200,30,144000
"July 10, 2018",13,10000,2,6.00%,21600,18,360000
"July 10, 2018",14,10,2,15.00%,144,69,960
"July 10, 2018",14,10,6,15.00%,864,375,5280
"July 10, 2018",14,25,2,15.00%,270,42,1800
"July 10, 2018",14,25,6,15.00%,2283,351,14175
"July 10, 2018",14,50,2,15.00%,675,45,4500
"July 10, 2018",14,50,6,15.00%,2949,243,18000
"July 10, 2018",14,100,2,15.00%,270,12,1800
"July 10, 2018",14,100,6,15.00%,8685,327,56400
"July 10, 2018",14,250,6,15.00%,12714,168,79500
"July 10, 2018",14,500,6,12.00%,3420,51,28500
"July 10, 2018",14,1000,6,10.00%,20100,87,186000
"July 10, 2018",14,2000,2,10.00%,2400,9,24000
"July 10, 2018",14,3000,6,10.00%,19800,30,189000
"July 10, 2018",14,10000,2,6.00%,28800,27,480000
"July 10, 2018",15,10,2,15.00%,234,75,1560
"July 10, 2018",15,10,6,15.00%,1143,531,7230
"July 10, 2018",15,25,2,15.00%,180,39,1200
"July 10, 2018",15,25,6,15.00%,2565,405,15975
"July 10, 2018",15,50,2,15.00%,720,42,4800
"July 10, 2018",15,50,6,15.00%,2925,270,18750
"July 10, 2018",15,100,2,15.00%,630,36,4200
"July 10, 2018",15,100,6,15.00%,9495,333,61200
"July 10, 2018",15,250,6,15.00%,10350,171,66000
"July 10, 2018",15,500,2,12.00%,360,6,3000
"July 10, 2018",15,500,6,12.00%,7740,78,63000
"July 10, 2018",15,1000,6,10.00%,32700,135,303000
"July 10, 2018",15,3000,6,10.00%,28800,33,279000
"July 10, 2018",15,10000,2,6.00%,39600,24,660000
"July 10, 2018",16,10,2,15.00%,99,39,660
"July 10, 2018",16,10,6,15.00%,1377,528,8550
"July 10, 2018",16,25,2,15.00%,315,60,2100
"July 10, 2018",16,25,6,15.00%,2733,435,17625
"July 10, 2018",16,50,2,15.00%,270,21,1800
"July 10, 2018",16,50,6,15.00%,2880,246,18600
"July 10, 2018",16,100,2,15.00%,540,12,3600
"July 10, 2018",16,100,6,15.00%,9540,354,60300
"July 10, 2018",16,250,6,15.00%,10800,168,66750
"July 10, 2018",16,500,6,12.00%,3420,42,27000
"July 10, 2018",16,1000,6,10.00%,22800,114,207000
"July 10, 2018",16,3000,6,10.00%,16200,30,153000
"July 10, 2018",16,5000,2,8.00%,4800,9,60000
"July 10, 2018",16,10000,2,6.00%,21600,21,360000
"July 10, 2018",17,10,2,15.00%,207,75,1380
"July 10, 2018",17,10,6,15.00%,1239,492,7680
"July 10, 2018",17,25,2,15.00%,225,42,1500
"July 10, 2018",17,25,6,15.00%,2757,432,17025
"July 10, 2018",17,50,2,15.00%,135,12,900
"July 10, 2018",17,50,6,15.00%,2655,255,17100
"July 10, 2018",17,100,6,15.00%,7020,282,41100
"July 10, 2018",17,250,6,15.00%,13164,186,86250
"July 10, 2018",17,500,6,12.00%,4680,66,36000
"July 10, 2018",17,1000,6,10.00%,18900,114,189000
"July 10, 2018",17,3000,2,10.00%,3600,9,36000
"July 10, 2018",17,3000,6,10.00%,28800,48,279000
"July 10, 2018",17,5000,2,8.00%,12000,9,150000
"July 10, 2018",17,10000,2,6.00%,25200,12,420000
"July 10, 2018",18,10,2,15.00%,117,66,780
"July 10, 2018",18,10,6,15.00%,1269,525,7980
"July 10, 2018",18,25,2,15.00%,495,75,3300
"July 10, 2018",18,25,6,15.00%,2004,333,12600
"July 10, 2018",18,50,2,15.00%,360,33,2400
"July 10, 2018",18,50,6,15.00%,2229,222,14250
"July 10, 2018",18,100,6,15.00%,8730,303,52200
"July 10, 2018",18,250,6,15.00%,12714,174,81000
"July 10, 2018",18,500,6,12.00%,5220,66,43500
"July 10, 2018",18,1000,6,10.00%,18600,96,168000
"July 10, 2018",18,3000,2,10.00%,7200,9,72000
"July 10, 2018",18,3000,6,10.00%,29700,45,270000
"July 10, 2018",18,5000,2,8.00%,2400,6,30000
"July 10, 2018",18,10000,2,6.00%,7200,6,120000
"July 10, 2018",19,10,2,15.00%,198,96,1320
"July 10, 2018",19,10,6,15.00%,1221,528,7740
"July 10, 2018",19,25,2,15.00%,384,66,2550
"July 10, 2018",19,25,6,15.00%,2532,429,15975
"July 10, 2018",19,50,2,15.00%,225,27,1500
"July 10, 2018",19,50,6,15.00%,2565,261,16650
"July 10, 2018",19,100,6,15.00%,8415,327,52500
"July 10, 2018",19,250,6,15.00%,12939,198,84750
"July 10, 2018",19,500,6,12.00%,5580,48,43500
"July 10, 2018",19,1000,6,10.00%,22200,117,213000
"July 10, 2018",19,3000,2,10.00%,5400,9,54000
"July 10, 2018",19,3000,6,10.00%,18900,33,171000
"July 10, 2018",19,5000,2,8.00%,2400,6,30000
"July 10, 2018",19,10000,2,6.00%,3600,6,60000
"July 10, 2018",20,10,2,15.00%,216,90,1440
"July 10, 2018",20,10,6,15.00%,1383,552,8580
"July 10, 2018",20,25,2,15.00%,429,63,2850
"July 10, 2018",20,25,6,15.00%,2508,432,15825
"July 10, 2018",20,50,2,15.00%,315,33,2100
"July 10, 2018",20,50,6,15.00%,2994,264,18600
"July 10, 2018",20,100,6,15.00%,8145,318,49200
"July 10, 2018",20,250,6,15.00%,12375,177,80250
"July 10, 2018",20,500,2,12.00%,1080,9,9000
"July 10, 2018",20,500,6,12.00%,3960,60,33000
"July 10, 2018",20,1000,6,10.00%,23700,123,219000
"July 10, 2018",20,3000,2,10.00%,1800,6,18000
"July 10, 2018",20,3000,6,10.00%,27900,39,270000
"July 10, 2018",20,5000,2,8.00%,7200,12,90000
"July 10, 2018",20,10000,2,6.00%,10800,12,180000
"July 10, 2018",21,10,2,15.00%,180,93,1200
"July 10, 2018",21,10,6,15.00%,1548,648,9870
"July 10, 2018",21,25,2,15.00%,495,84,3300
"July 10, 2018",21,25,6,15.00%,2892,522,17925
"July 10, 2018",21,50,2,15.00%,315,21,2100
"July 10, 2018",21,50,6,15.00%,4209,378,26250
"July 10, 2018",21,100,2,15.00%,180,9,1200
"July 10, 2018",21,100,6,15.00%,9000,360,54000
"July 10, 2018",21,250,6,15.00%,11250,204,69750
"July 10, 2018",21,500,6,12.00%,8460,72,70500
"July 10, 2018",21,1000,6,10.00%,30900,165,294000
"July 10, 2018",21,3000,2,10.00%,1800,6,18000
"July 10, 2018",21,3000,6,10.00%,30600,33,306000
"July 10, 2018",21,5000,2,8.00%,2400,6,30000
"July 10, 2018",21,10000,2,6.00%,3600,6,60000
"July 10, 2018",22,10,2,15.00%,333,108,2220
"July 10, 2018",22,10,6,15.00%,1491,618,9090
"July 10, 2018",22,25,2,15.00%,519,93,3450
"July 10, 2018",22,25,6,15.00%,3162,570,20400
"July 10, 2018",22,50,2,15.00%,450,51,3000
"July 10, 2018",22,50,6,15.00%,4320,375,27000
"July 10, 2018",22,100,2,15.00%,540,21,3600
"July 10, 2018",22,100,6,15.00%,10665,417,66000
"July 10, 2018",22,250,6,15.00%,16089,207,100500
"July 10, 2018",22,500,6,12.00%,4500,57,34500
"July 10, 2018",22,1000,2,10.00%,600,6,6000
"July 10, 2018",22,1000,6,10.00%,35100,159,312000
"July 10, 2018",22,2000,2,10.00%,2400,9,24000
"July 10, 2018",22,3000,2,10.00%,1800,6,18000
"July 10, 2018",22,3000,6,10.00%,29700,48,279000
"July 10, 2018",22,5000,2,8.00%,2400,6,30000
"July 10, 2018",22,10000,2,6.00%,10800,9,180000
"July 10, 2018",23,10,2,15.00%,216,78,1440
"July 10, 2018",23,10,6,15.00%,1563,576,9480
"July 10, 2018",23,25,2,15.00%,405,78,2700
"July 10, 2018",23,25,6,15.00%,2643,456,16725
"July 10, 2018",23,50,2,15.00%,315,21,2100
"July 10, 2018",23,50,6,15.00%,3870,336,25500
"July 10, 2018",23,100,2,15.00%,450,18,3000
"July 10, 2018",23,100,6,15.00%,9135,342,56400
"July 10, 2018",23,250,6,15.00%,14625,231,93750
"July 10, 2018",23,500,6,12.00%,3420,42,27000
"July 10, 2018",23,1000,6,10.00%,42300,168,390000
"July 10, 2018",23,2000,2,10.00%,1200,6,12000
"July 10, 2018",23,3000,2,10.00%,7200,12,72000
"July 10, 2018",23,3000,6,10.00%,35100,42,351000
"July 10, 2018",23,5000,2,8.00%,7200,12,90000
"July 10, 2018",23,10000,2,6.00%,3600,6,60000
"July 11, 2018",0,10,2,15.00%,162,57,1080
"July 11, 2018",0,10,6,15.00%,996,372,6240
"July 11, 2018",0,25,2,15.00%,564,63,3750
"July 11, 2018",0,25,6,15.00%,1665,276,10200
"July 11, 2018",0,50,2,15.00%,360,36,2400
"July 11, 2018",0,50,6,15.00%,3174,246,20250
"July 11, 2018",0,100,6,15.00%,6840,279,45300
"July 11, 2018",0,250,6,15.00%,13614,186,86250
"July 11, 2018",0,500,2,12.00%,360,6,3000
"July 11, 2018",0,500,6,12.00%,2340,27,19500
"July 11, 2018",0,1000,6,10.00%,37200,153,345000
"July 11, 2018",0,3000,2,10.00%,9000,12,90000
"July 11, 2018",0,3000,6,10.00%,19800,27,198000
"July 11, 2018",0,5000,2,8.00%,14400,12,180000
"July 11, 2018",0,10000,2,6.00%,3600,6,60000
"July 11, 2018",1,10,2,15.00%,54,33,360
"July 11, 2018",1,10,6,15.00%,555,207,3480
"July 11, 2018",1,25,2,15.00%,69,15,450
"July 11, 2018",1,25,6,15.00%,957,165,5850
"July 11, 2018",1,50,6,15.00%,2319,153,14250
"July 11, 2018",1,100,6,15.00%,3150,129,20100
"July 11, 2018",1,250,6,15.00%,6525,99,40500
"July 11, 2018",1,500,6,12.00%,2520,27,21000
"July 11, 2018",1,1000,6,10.00%,18900,78,180000
"July 11, 2018",1,2000,2,10.00%,1200,6,12000
"July 11, 2018",1,3000,2,10.00%,7200,12,72000
"July 11, 2018",1,3000,6,10.00%,21600,24,207000
"July 11, 2018",1,5000,2,8.00%,19200,12,240000
"July 11, 2018",1,10000,2,6.00%,14400,15,240000
"July 11, 2018",2,10,2,15.00%,36,21,240
"July 11, 2018",2,10,6,15.00%,459,168,2910
"July 11, 2018",2,25,6,15.00%,630,102,3975
"July 11, 2018",2,50,2,15.00%,45,6,300
"July 11, 2018",2,50,6,15.00%,945,87,6150
"July 11, 2018",2,100,6,15.00%,2790,108,18600
"July 11, 2018",2,250,6,15.00%,3600,51,23250
"July 11, 2018",2,500,6,12.00%,1080,12,9000
"July 11, 2018",2,1000,6,10.00%,18900,54,168000
"July 11, 2018",2,3000,2,10.00%,7200,9,72000
"July 11, 2018",2,3000,6,10.00%,15300,15,144000
"July 11, 2018",2,5000,2,8.00%,7200,12,90000
"July 11, 2018",2,10000,2,6.00%,25200,12,420000
"July 11, 2018",3,10,2,15.00%,18,9,120
"July 11, 2018",3,10,6,15.00%,126,51,780
"July 11, 2018",3,25,6,15.00%,192,42,1275
"July 11, 2018",3,50,6,15.00%,879,72,5700
"July 11, 2018",3,100,6,15.00%,1710,66,11100
"July 11, 2018",3,250,6,15.00%,3375,45,21000
"July 11, 2018",3,1000,6,10.00%,18000,57,168000
"July 11, 2018",3,3000,2,10.00%,5400,9,54000
"July 11, 2018",3,3000,6,10.00%,3600,12,36000
"July 11, 2018",3,5000,2,8.00%,7200,6,90000
"July 11, 2018",3,10000,2,6.00%,32400,12,540000
"July 11, 2018",4,10,6,15.00%,123,51,750
"July 11, 2018",4,25,6,15.00%,462,69,2925
"July 11, 2018",4,50,2,15.00%,90,9,600
"July 11, 2018",4,50,6,15.00%,114,15,750
"July 11, 2018",4,100,6,15.00%,765,30,4800
"July 11, 2018",4,250,6,15.00%,1239,27,8250
"July 11, 2018",4,500,6,12.00%,360,6,3000
"July 11, 2018",4,1000,6,10.00%,8400,33,78000
"July 11, 2018",4,3000,2,10.00%,7200,12,72000
"July 11, 2018",4,3000,6,10.00%,13500,18,135000
"July 11, 2018",4,5000,2,8.00%,9600,12,120000
"July 11, 2018",5,10,6,15.00%,114,54,720
"July 11, 2018",5,25,6,15.00%,348,51,2250
"July 11, 2018",5,50,2,15.00%,90,9,600
"July 11, 2018",5,50,6,15.00%,159,21,1050
"July 11, 2018",5,100,2,15.00%,180,6,1200
"July 11, 2018",5,100,6,15.00%,405,21,2700
"July 11, 2018",5,250,6,15.00%,675,9,4500
"July 11, 2018",5,500,6,12.00%,1080,15,9000
"July 11, 2018",5,1000,6,10.00%,5100,18,42000
"July 11, 2018",5,3000,6,10.00%,10800,15,99000
"July 11, 2018",6,10,6,15.00%,270,126,1740
"July 11, 2018",6,25,2,15.00%,45,12,300
"July 11, 2018",6,25,6,15.00%,630,90,3975
"July 11, 2018",6,50,2,15.00%,135,15,900
"July 11, 2018",6,50,6,15.00%,69,9,450
"July 11, 2018",6,100,6,15.00%,1035,48,6900
"July 11, 2018",6,250,6,15.00%,450,12,3000
"July 11, 2018",6,1000,6,10.00%,7200,30,72000
"July 11, 2018",7,10,2,15.00%,54,30,360
"July 11, 2018",7,10,6,15.00%,450,198,2940
"July 11, 2018",7,25,2,15.00%,69,12,450
"July 11, 2018",7,25,6,15.00%,1059,156,6750
"July 11, 2018",7,50,6,15.00%,765,66,4650
"July 11, 2018",7,100,6,15.00%,2160,78,13800
"July 11, 2018",7,250,6,15.00%,2925,45,18750
"July 11, 2018",7,500,6,12.00%,360,6,3000
"July 11, 2018",7,1000,6,10.00%,13800,57,129000
"July 11, 2018",8,10,2,15.00%,72,45,480
"July 11, 2018",8,10,6,15.00%,645,291,4080
"July 11, 2018",8,25,2,15.00%,114,18,750
"July 11, 2018",8,25,6,15.00%,1125,177,7200
"July 11, 2018",8,50,2,15.00%,135,18,900
"July 11, 2018",8,50,6,15.00%,924,78,6000
"July 11, 2018",8,100,2,15.00%,180,6,1200
"July 11, 2018",8,100,6,15.00%,2970,111,18000
"July 11, 2018",8,250,6,15.00%,3714,63,24000
"July 11, 2018",8,500,6,12.00%,1620,27,13500
"July 11, 2018",8,1000,6,10.00%,7500,42,69000
"July 11, 2018",8,5000,2,8.00%,2400,6,30000
"July 11, 2018",9,10,2,15.00%,81,33,540
"July 11, 2018",9,10,6,15.00%,729,294,4560
"July 11, 2018",9,25,2,15.00%,90,18,600
"July 11, 2018",9,25,6,15.00%,2049,336,13200
"July 11, 2018",9,50,2,15.00%,45,6,300
"July 11, 2018",9,50,6,15.00%,2139,165,13350
"July 11, 2018",9,100,2,15.00%,360,12,2400
"July 11, 2018",9,100,6,15.00%,3960,189,25800
"July 11, 2018",9,250,6,15.00%,4050,75,23250
"July 11, 2018",9,500,6,12.00%,360,6,3000
"July 11, 2018",9,1000,6,10.00%,8700,42,84000
"July 11, 2018",9,5000,2,8.00%,"2,400",6,30000
"July 11, 2018",10,10,2,15.00%,135,57,900
"July 11, 2018",10,10,6,15.00%,951,399,5940
"July 11, 2018",10,25,2,15.00%,294,45,1950
"July 11, 2018",10,25,6,15.00%,1857,297,11700
"July 11, 2018",10,50,2,15.00%,45,6,300
"July 11, 2018",10,50,6,15.00%,1890,171,11850
"July 11, 2018",10,100,2,15.00%,90,6,600
"July 11, 2018",10,100,6,15.00%,8235,327,51900
"July 11, 2018",10,250,6,15.00%,3714,69,23250
"July 11, 2018",10,500,6,12.00%,720,12,6000
"July 11, 2018",10,1000,2,10.00%,600,6,6000
"July 11, 2018",10,1000,6,10.00%,25200,96,240000
"July 11, 2018",10,2000,2,10.00%,1200,6,12000
"July 11, 2018",10,3000,6,10.00%,3600,6,36000
"July 11, 2018",10,5000,2,8.00%,2400,6,30000
"July 11, 2018",10,10000,2,6.00%,7200,12,120000
"July 11, 2018",11,10,2,15.00%,162,60,1080
"July 11, 2018",11,10,6,15.00%,1071,453,6810
"July 11, 2018",11,25,2,15.00%,315,63,2100
"July 11, 2018",11,25,6,15.00%,2283,384,14850
"July 11, 2018",11,50,2,15.00%,90,6,600
"July 11, 2018",11,50,6,15.00%,2700,204,16800
"July 11, 2018",11,100,2,15.00%,270,15,1800
"July 11, 2018",11,100,6,15.00%,6075,252,38700
"July 11, 2018",11,250,6,15.00%,7875,111,50250
"July 11, 2018",11,1000,6,10.00%,27300,108,255000
"July 11, 2018",11,10000,2,6.00%,21600,12,360000
"July 11, 2018",12,10,2,15.00%,198,84,1320
"July 11, 2018",12,10,6,15.00%,1386,552,8400
"July 11, 2018",12,25,2,15.00%,540,81,3600
"July 11, 2018",12,25,6,15.00%,2577,405,15750
"July 11, 2018",12,50,2,15.00%,45,6,300
"July 11, 2018",12,50,6,15.00%,2925,249,18750
"July 11, 2018",12,100,2,15.00%,630,21,4200
"July 11, 2018",12,100,6,15.00%,7290,270,45000
"July 11, 2018",12,250,6,15.00%,10014,141,61500
"July 11, 2018",12,500,6,12.00%,900,15,7500
"July 11, 2018",12,1000,6,10.00%,19800,84,189000
"July 11, 2018",12,3000,6,10.00%,3600,12,36000
"July 11, 2018",12,10000,2,6.00%,28800,24,480000
"July 11, 2018",13,10,2,15.00%,171,78,1140
"July 11, 2018",13,10,6,15.00%,1125,453,7200
"July 11, 2018",13,25,2,15.00%,450,72,3000
"July 11, 2018",13,25,6,15.00%,2295,384,14850
"July 11, 2018",13,50,2,15.00%,225,18,1500
"July 11, 2018",13,50,6,15.00%,2949,264,18450
"July 11, 2018",13,100,2,15.00%,270,15,1800
"July 11, 2018",13,100,6,15.00%,8055,300,50700
"July 11, 2018",13,250,6,15.00%,9564,156,62250
"July 11, 2018",13,500,6,12.00%,1980,24,15000
"July 11, 2018",13,1000,2,10.00%,600,6,6000
"July 11, 2018",13,1000,6,10.00%,22800,93,219000
"July 11, 2018",13,3000,6,10.00%,7200,15,72000
"July 11, 2018",13,10000,2,6.00%,25200,18,420000
"July 11, 2018",14,10,2,15.00%,153,57,1020
"July 11, 2018",14,10,6,15.00%,1008,432,6450
"July 11, 2018",14,25,2,15.00%,225,42,1500
"July 11, 2018",14,25,6,15.00%,2442,375,15000
"July 11, 2018",14,50,2,15.00%,585,45,3900
"July 11, 2018",14,50,6,15.00%,2160,204,13650
"July 11, 2018",14,100,2,15.00%,360,21,2400
"July 11, 2018",14,100,6,15.00%,8415,351,54000
"July 11, 2018",14,250,6,15.00%,10014,126,62250
"July 11, 2018",14,500,6,12.00%,2520,39,21000
"July 11, 2018",14,1000,6,10.00%,26100,105,240000
"July 11, 2018",14,3000,6,10.00%,18900,33,189000
"July 11, 2018",14,5000,2,8.00%,7200,9,90000
"July 11, 2018",14,10000,2,6.00%,25200,18,420000
"July 11, 2018",15,10,2,15.00%,234,90,1560
"July 11, 2018",15,10,6,15.00%,1296,486,7980
"July 11, 2018",15,25,2,15.00%,180,42,1200
"July 11, 2018",15,25,6,15.00%,2712,462,17025
"July 11, 2018",15,50,2,15.00%,405,36,2700
"July 11, 2018",15,50,6,15.00%,2025,180,12150
"July 11, 2018",15,100,2,15.00%,630,18,4200
"July 11, 2018",15,100,6,15.00%,9090,363,56100
"July 11, 2018",15,250,6,15.00%,11025,168,69750
"July 11, 2018",15,500,6,12.00%,2880,42,24000
"July 11, 2018",15,1000,6,10.00%,22200,114,201000
"July 11, 2018",15,3000,6,10.00%,15300,39,135000
"July 11, 2018",15,5000,2,8.00%,24000,12,300000
"July 11, 2018",15,10000,2,6.00%,10800,15,180000
"July 11, 2018",16,10,2,15.00%,207,87,1380
"July 11, 2018",16,10,6,15.00%,1221,507,7740
"July 11, 2018",16,25,2,15.00%,339,51,2250
"July 11, 2018",16,25,6,15.00%,2364,372,14325
"July 11, 2018",16,50,2,15.00%,225,27,1500
"July 11, 2018",16,50,6,15.00%,2634,222,16650
"July 11, 2018",16,100,6,15.00%,6930,267,43800
"July 11, 2018",16,250,6,15.00%,12039,162,74250
"July 11, 2018",16,500,6,12.00%,1080,15,9000
"July 11, 2018",16,1000,6,10.00%,20700,99,195000
"July 11, 2018",16,3000,6,10.00%,16200,36,144000
"July 11, 2018",16,5000,2,8.00%,9600,9,120000
"July 11, 2018",16,10000,2,6.00%,18000,12,300000
"July 11, 2018",17,10,2,15.00%,288,102,1920
"July 11, 2018",17,10,6,15.00%,1293,543,8280
"July 11, 2018",17,25,2,15.00%,180,33,1200
"July 11, 2018",17,25,6,15.00%,2283,372,14100
"July 11, 2018",17,50,2,15.00%,45,6,300
"July 11, 2018",17,50,6,15.00%,2229,186,14100
"July 11, 2018",17,100,2,15.00%,180,12,1200
"July 11, 2018",17,100,6,15.00%,5985,234,36600
"July 11, 2018",17,250,6,15.00%,9000,165,56250
"July 11, 2018",17,500,6,12.00%,3240,48,27000
"July 11, 2018",17,1000,6,10.00%,22800,105,207000
"July 11, 2018",17,3000,6,10.00%,9900,21,90000
"July 11, 2018",17,5000,2,8.00%,14400,9,180000
"July 11, 2018",17,10000,2,6.00%,7200,6,120000
"July 11, 2018",18,10,2,15.00%,198,72,1320
"July 11, 2018",18,10,6,15.00%,1467,573,9150
"July 11, 2018",18,25,2,15.00%,270,57,1800
"July 11, 2018",18,25,6,15.00%,2193,390,14175
"July 11, 2018",18,50,2,15.00%,180,21,1200
"July 11, 2018",18,50,6,15.00%,2700,255,16350
"July 11, 2018",18,100,2,15.00%,270,12,1800
"July 11, 2018",18,100,6,15.00%,8730,303,52800
"July 11, 2018",18,250,6,15.00%,9450,144,60000
"July 11, 2018",18,500,6,12.00%,5760,66,46500
"July 11, 2018",18,1000,6,10.00%,26400,120,234000
"July 11, 2018",18,3000,6,10.00%,29700,48,288000
"July 11, 2018",18,10000,2,6.00%,3600,6,60000
"July 11, 2018",19,10,2,15.00%,216,99,1440
"July 11, 2018",19,10,6,15.00%,1356,585,8520
"July 11, 2018",19,25,2,15.00%,90,24,600
"July 11, 2018",19,25,6,15.00%,2655,435,16500
"July 11, 2018",19,50,2,15.00%,180,24,1200
"July 11, 2018",19,50,6,15.00%,2409,237,15150
"July 11, 2018",19,100,6,15.00%,5805,231,36900
"July 11, 2018",19,250,6,15.00%,10350,156,64500
"July 11, 2018",19,500,6,12.00%,4500,63,36000
"July 11, 2018",19,1000,6,10.00%,25200,150,240000
"July 11, 2018",19,3000,2,10.00%,3600,9,36000
"July 11, 2018",19,3000,6,10.00%,15300,36,144000
"July 11, 2018",20,10,2,15.00%,252,111,1680
"July 11, 2018",20,10,6,15.00%,1548,654,9330
"July 11, 2018",20,25,2,15.00%,315,45,2100
"July 11, 2018",20,25,6,15.00%,2655,459,16650
"July 11, 2018",20,50,2,15.00%,180,21,1200
"July 11, 2018",20,50,6,15.00%,3579,273,22200
"July 11, 2018",20,100,2,15.00%,450,15,3000
"July 11, 2018",20,100,6,15.00%,9270,330,57900
